"ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","Year","Updated.On","Time","ActiveOrInactive"
8153317,"HT387480",2011-07-08,"030XX E 92ND ST","0340","ROBBERY","ATTEMPT: STRONGARM-NO WEAPON","CTA BUS","true","false",424,4,10,46,"03",2011,"02/10/2018 03:50:01 PM",22:51:00,"Inactive"
8153775,"HT388304",2011-07-09,"098XX S STATE ST","1345","CRIMINAL DAMAGE","TO CITY OF CHICAGO PROPERTY","CTA TRAIN","false","false",511,5,21,49,"14",2011,"02/10/2018 03:50:01 PM",02:30:00,"Active"
8153414,"HT387806",2011-07-09,"095XX S STATE ST","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",511,5,21,49,"06",2011,"02/10/2018 03:50:01 PM",06:00:00,"Active"
8154134,"HT388872",2011-07-09,"002XX N DEARBORN ST","0870","THEFT","POCKET-PICKING","CTA PLATFORM","false","false",113,1,42,32,"06",2011,"02/10/2018 03:50:01 PM",06:30:00,"Active"
8155630,"HT387825",2011-07-09,"078XX S ASHLAND AVE","0462","BATTERY","AGG PRO EMP HANDS SERIOUS INJ","CTA BUS","false","false",612,6,17,71,"04B",2011,"02/10/2018 03:50:01 PM",06:30:00,"Active"
8153769,"HT388294",2011-07-09,"013XX N WELLS ST","0870","THEFT","POCKET-PICKING","CTA BUS","false","false",1821,18,43,8,"06",2011,"02/10/2018 03:50:01 PM",12:45:00,"Inactive"
8154176,"HT388812",2011-07-09,"063XX S HALSTED ST","0820","THEFT","$500 AND UNDER","CTA BUS STOP","false","false",723,7,20,68,"06",2011,"02/10/2018 03:50:01 PM",13:42:00,"Inactive"
8154243,"HT388757",2011-07-09,"003XX S DEARBORN ST","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",112,1,2,32,"06",2011,"02/10/2018 03:50:01 PM",16:30:00,"Inactive"
8155292,"HT388587",2011-07-09,"028XX W LAKE ST","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",1331,12,2,27,"06",2011,"02/10/2018 03:50:01 PM",16:35:00,"Inactive"
8173589,"HT389679",2011-07-09,"006XX N STATE ST","0820","THEFT","$500 AND UNDER","CTA PLATFORM","false","false",1832,18,42,8,"06",2011,"02/10/2018 03:50:01 PM",17:00:00,"Inactive"
8154126,"HT388669",2011-07-09,"008XX N AUSTIN BLVD","0320","ROBBERY","STRONGARM - NO WEAPON","CTA BUS","false","false",1511,15,29,25,"03",2011,"02/10/2018 03:50:01 PM",17:55:00,"Inactive"
8156128,"HT389731",2011-07-09,"025XX N CLARK ST","0870","THEFT","POCKET-PICKING","CTA BUS","false","false",1933,19,43,7,"06",2011,"02/10/2018 03:50:01 PM",18:00:00,"Inactive"
8154183,"HT388729",2011-07-09,"005XX S HOMAN AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","CTA PLATFORM","true","false",1134,11,24,27,"18",2011,"02/10/2018 03:50:01 PM",18:03:00,"Inactive"
8154199,"HT388849",2011-07-09,"002XX S CANAL ST","0870","THEFT","POCKET-PICKING","CTA BUS","false","false",111,1,2,28,"06",2011,"02/10/2018 03:50:01 PM",18:10:00,"Inactive"
8154163,"HT388835",2011-07-09,"008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","false","false",1832,18,42,8,"11",2011,"02/10/2018 03:50:01 PM",19:45:00,"Inactive"
8154440,"HT389134",2011-07-09,"003XX E 69TH ST","0484","BATTERY","PRO EMP HANDS NO/MIN INJURY","CTA BUS","false","false",322,3,6,69,"08B",2011,"02/10/2018 03:50:01 PM",23:09:00,"Inactive"
8160062,"HT392840",2011-07-10,"0000X W 69TH ST","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",731,7,6,69,"06",2011,"02/10/2018 03:50:01 PM",06:00:00,"Active"
8154650,"HT389425",2011-07-10,"070XX S ASHLAND AVE","2022","NARCOTICS","POSS: COCAINE","CTA BUS","true","false",734,7,17,67,"18",2011,"02/10/2018 03:50:01 PM",06:06:00,"Active"
8154679,"HT389500",2011-07-10,"012XX S STATE ST","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",132,1,2,33,"06",2011,"02/10/2018 03:50:01 PM",07:45:00,"Inactive"
8154756,"HT389569",2011-07-10,"003XX W CHICAGO AVE","0320","ROBBERY","STRONGARM - NO WEAPON","CTA PLATFORM","false","false",1831,18,42,8,"03",2011,"02/10/2018 03:50:01 PM",08:30:00,"Inactive"
8158894,"HT393766",2011-07-10,"003XX S DEARBORN ST","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",112,1,2,32,"06",2011,"02/10/2018 03:50:01 PM",14:15:00,"Inactive"
8158832,"HT393710",2011-07-10,"0000X W JACKSON BLVD","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","CTA TRAIN","false","false",123,1,2,32,"11",2011,"02/10/2018 03:50:01 PM",15:00:00,"Inactive"
8158821,"HT390076",2011-07-10,"036XX W OGDEN AVE","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",1014,10,24,29,"06",2011,"02/10/2018 03:50:01 PM",15:06:00,"Inactive"
8155196,"HT390260",2011-07-10,"002XX W GARFIELD BLVD","0810","THEFT","OVER $500","CTA TRAIN","false","false",934,2,3,37,"06",2011,"02/10/2018 03:50:01 PM",18:30:00,"Inactive"
8158707,"HT393528",2011-07-10,"0000X E ROOSEVELT RD","0870","THEFT","POCKET-PICKING","CTA PLATFORM","false","false",132,1,2,32,"06",2011,"02/10/2018 03:50:01 PM",18:40:00,"Inactive"
8155544,"HT390708",2011-07-10,"093XX S ESSEX AVE","0820","THEFT","$500 AND UNDER","CTA BUS","false","false",423,4,7,48,"06",2011,"02/10/2018 03:50:01 PM",23:30:00,"Inactive"
8155465,"HT390784",2011-07-11,"001XX W 35TH ST","0320","ROBBERY","STRONGARM - NO WEAPON","CTA TRAIN","false","false",924,9,11,34,"03",2011,"02/10/2018 03:50:01 PM",01:30:00,"Active"
8156344,"HT391152",2011-07-11,"008XX W BELMONT AVE","0810","THEFT","OVER $500","CTA PLATFORM","false","false",2332,19,44,6,"06",2011,"02/10/2018 03:50:01 PM",04:00:00,"Active"
8156055,"HT391018",2011-07-11,"0000X W 79TH ST","1330","CRIMINAL TRESPASS","TO LAND","CTA PLATFORM","true","false",623,6,6,44,"26",2011,"02/10/2018 03:50:01 PM",07:35:00,"Inactive"
8156948,"HT392044",2011-07-11,"0000X E 35TH ST","0810","THEFT","OVER $500","CTA TRAIN","false","false",2113,2,3,35,"06",2011,"02/10/2018 03:50:01 PM",07:50:00,"Inactive"
8156464,"HT391174",2011-07-11,"063XX S KEDZIE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","CTA BUS","false","true",823,8,15,66,"08B",2011,"02/10/2018 03:50:01 PM",10:45:00,"Inactive"
8156250,"HT391352",2011-07-11,"002XX S STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",123,1,42,32,"11",2011,"02/10/2018 03:50:01 PM",11:50:00,"Inactive"
8156568,"HT391560",2011-07-11,"048XX W GRAND AVE","0820","THEFT","$500 AND UNDER","CTA BUS","false","false",2533,25,31,25,"06",2011,"02/10/2018 03:50:01 PM",12:00:00,"Inactive"
8157713,"HT391712",2011-07-11,"002XX S STATE ST","1563","SEX OFFENSE","CRIMINAL SEXUAL ABUSE","CTA TRAIN","false","false",123,1,42,32,"17",2011,"02/10/2018 03:50:01 PM",14:52:00,"Inactive"
8156865,"HT391960",2011-07-11,"039XX S COTTAGE GROVE AVE","0870","THEFT","POCKET-PICKING","CTA BUS","false","false",213,2,4,38,"06",2011,"02/10/2018 03:50:01 PM",16:30:00,"Inactive"
8157419,"HT392428",2011-07-11,"069XX S STATE ST","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",322,3,6,69,"06",2011,"02/10/2018 03:50:01 PM",22:30:00,"Inactive"
8158378,"HT393276",2011-07-11,"032XX W LAKE ST","0320","ROBBERY","STRONGARM - NO WEAPON","CTA TRAIN","false","false",1123,11,28,27,"03",2011,"02/10/2018 03:50:01 PM",23:30:00,"Inactive"
8157328,"HT392524",2011-07-12,"001XX W CERMAK RD","0320","ROBBERY","STRONGARM - NO WEAPON","CTA PLATFORM","true","false",2111,9,25,34,"03",2011,"02/10/2018 03:50:01 PM",00:30:00,"Active"
8157402,"HT392549",2011-07-12,"029XX W FULLERTON AVE","1345","CRIMINAL DAMAGE","TO CITY OF CHICAGO PROPERTY","CTA BUS STOP","false","false",1414,14,35,22,"14",2011,"02/10/2018 03:50:01 PM",01:15:00,"Active"
8157791,"HT392813",2011-07-12,"001XX W 33RD ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",924,9,11,34,"11",2011,"02/10/2018 03:50:01 PM",08:45:00,"Inactive"
8159035,"HT393748",2011-07-12,"039XX S INDIANA AVE","1220","DECEPTIVE PRACTICE","THEFT OF LOST/MISLAID PROP","CTA PLATFORM","false","false",214,2,3,38,"11",2011,"02/10/2018 03:50:01 PM",09:00:00,"Inactive"
8157958,"HT392945",2011-07-12,"053XX N WESTERN AVE","0460","BATTERY","SIMPLE","CTA BUS","false","false",2011,20,40,4,"08B",2011,"02/10/2018 03:50:01 PM",10:48:00,"Inactive"
8158212,"HT393002",2011-07-12,"063XX S ASHLAND AVE","0460","BATTERY","SIMPLE","CTA TRAIN","true","false",725,7,16,67,"08B",2011,"02/10/2018 03:50:01 PM",10:52:00,"Inactive"
8158088,"HT393042",2011-07-12,"003XX S STATE ST","0320","ROBBERY","STRONGARM - NO WEAPON","CTA PLATFORM","false","false",123,1,2,32,"03",2011,"02/10/2018 03:50:01 PM",11:30:00,"Inactive"
8159537,"HT393413",2011-07-12,"0000X N CICERO AVE","0810","THEFT","OVER $500","CTA BUS","false","false",1113,11,28,25,"06",2011,"02/10/2018 03:50:01 PM",11:46:00,"Inactive"
8158612,"HT393257",2011-07-12,"048XX N KIMBALL AVE","0460","BATTERY","SIMPLE","CTA BUS","false","false",1713,17,39,14,"08B",2011,"02/10/2018 03:50:01 PM",12:30:00,"Inactive"
8158537,"HT393432",2011-07-12,"045XX N SHERIDAN RD","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","CTA BUS STOP","true","false",2313,19,46,3,"18",2011,"02/10/2018 03:50:01 PM",14:25:00,"Inactive"
8159528,"HT394513",2011-07-12,"002XX S STATE ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","CTA TRAIN","false","false",123,1,42,32,"11",2011,"02/10/2018 03:50:01 PM",15:00:00,"Inactive"
8194319,"HT393676",2011-07-12,"015XX E 63RD ST","0484","BATTERY","PRO EMP HANDS NO/MIN INJURY","CTA BUS","false","false",314,3,20,42,"08B",2011,"02/10/2018 03:50:01 PM",15:30:00,"Inactive"
8158784,"HT393769",2011-07-12,"0000X N WABASH AVE","0560","ASSAULT","SIMPLE","CTA PLATFORM","true","false",122,1,42,32,"08A",2011,"02/10/2018 03:50:01 PM",17:50:00,"Inactive"
8158939,"HT393973",2011-07-12,"008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","false","false",1832,18,42,8,"11",2011,"02/10/2018 03:50:01 PM",19:00:00,"Inactive"
8159192,"HT394193",2011-07-12,"014XX E 63RD ST","0460","BATTERY","SIMPLE","CTA BUS","false","false",314,3,20,42,"08B",2011,"02/10/2018 03:50:01 PM",22:30:00,"Inactive"
8159211,"HT394234",2011-07-12,"015XX N PULASKI RD","0484","BATTERY","PRO EMP HANDS NO/MIN INJURY","CTA BUS","true","false",2535,25,30,23,"08B",2011,"02/10/2018 03:50:01 PM",23:17:00,"Inactive"
8159293,"HT394357",2011-07-13,"008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1832,18,42,8,"11",2011,"02/10/2018 03:50:01 PM",01:25:00,"Active"
8159626,"HT394390",2011-07-13,"008XX N STATE ST","0320","ROBBERY","STRONGARM - NO WEAPON","CTA TRAIN","true","false",1832,18,42,8,"03",2011,"02/10/2018 03:50:01 PM",02:30:00,"Active"
8163450,"HT394443",2011-07-13,"008XX S STATE ST","0312","ROBBERY","ARMED:KNIFE/CUTTING INSTRUMENT","CTA PLATFORM","true","false",132,1,2,32,"03",2011,"02/10/2018 03:50:01 PM",04:40:00,"Active"
8159917,"HT394714",2011-07-13,"0000X E JACKSON BLVD","0810","THEFT","OVER $500","CTA TRAIN","false","false",123,1,42,32,"06",2011,"02/10/2018 03:50:01 PM",06:25:00,"Active"
8162097,"HT396281",2011-07-13,"036XX W ADDISON ST","0870","THEFT","POCKET-PICKING","CTA BUS STOP","false","false",1732,17,35,16,"06",2011,"02/10/2018 03:50:01 PM",13:00:00,"Inactive"
8160852,"HT395374",2011-07-13,"039XX N BROADWAY","0320","ROBBERY","STRONGARM - NO WEAPON","CTA BUS","false","false",2324,19,46,6,"03",2011,"02/10/2018 03:50:01 PM",16:18:00,"Inactive"
8163579,"HT395286",2011-07-13,"001XX W LAKE ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","CTA PLATFORM","false","false",113,1,42,32,"08B",2011,"02/10/2018 03:50:01 PM",16:28:00,"Inactive"
8160791,"HT395415",2011-07-13,"058XX N CLARK ST","0870","THEFT","POCKET-PICKING","CTA BUS","false","false",2012,20,40,77,"06",2011,"02/10/2018 03:50:01 PM",17:00:00,"Inactive"
8160806,"HT395509",2011-07-13,"011XX S STATE ST","2022","NARCOTICS","POSS: COCAINE","CTA TRAIN","true","false",132,1,2,32,"18",2011,"02/10/2018 03:50:01 PM",17:45:00,"Inactive"
8166822,"HT395574",2011-07-13,"001XX N WABASH AVE","0870","THEFT","POCKET-PICKING","CTA PLATFORM","false","false",122,1,42,32,"06",2011,"02/10/2018 03:50:01 PM",18:30:00,"Inactive"
8160844,"HT395609",2011-07-13,"012XX N CLARK ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","CTA PLATFORM","true","false",1821,18,42,8,"18",2011,"02/10/2018 03:50:01 PM",19:15:00,"Inactive"
8161205,"HT395834",2011-07-13,"051XX W CHICAGO AVE","1345","CRIMINAL DAMAGE","TO CITY OF CHICAGO PROPERTY","CTA BUS","false","false",1531,15,37,25,"14",2011,"02/10/2018 03:50:01 PM",20:50:00,"Inactive"
8187641,"HT396231",2011-07-13,"005XX S HALSTED ST","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",1213,12,2,28,"06",2011,"02/10/2018 03:50:01 PM",21:00:00,"Inactive"
8161049,"HT395827",2011-07-13,"0000X W CTA 69TH ST LN","0545","ASSAULT","PRO EMP HANDS NO/MIN INJURY","CTA BUS","true","false",731,3,6,69,"08A",2011,"02/10/2018 03:50:01 PM",21:23:00,"Inactive"
8164284,"HT397172",2011-07-14,"009XX W FULLERTON AVE","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",1812,18,43,7,"06",2011,"02/10/2018 03:50:01 PM",01:30:00,"Active"
8161330,"HT396111",2011-07-14,"039XX W ROOSEVELT RD","0320","ROBBERY","STRONGARM - NO WEAPON","CTA BUS STOP","false","false",1132,11,24,29,"03",2011,"02/10/2018 03:50:01 PM",03:20:00,"Active"
8162509,"HT396809",2011-07-14,"032XX N MILWAUKEE AVE","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",1732,17,31,21,"06",2011,"02/10/2018 03:50:01 PM",06:30:00,"Active"
8162445,"HT396935",2011-07-14,"001XX W LAKE ST","0460","BATTERY","SIMPLE","CTA TRAIN","false","false",113,1,42,32,"08B",2011,"02/10/2018 03:50:01 PM",08:15:00,"Inactive"
8165089,"HT396414",2011-07-14,"003XX S STATE ST","0460","BATTERY","SIMPLE","CTA PLATFORM","false","false",123,1,2,32,"08B",2011,"02/10/2018 03:50:01 PM",08:55:00,"Inactive"
8161797,"HT396381",2011-07-14,"0000X W 79TH ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA BUS","true","false",623,6,6,44,"11",2011,"02/10/2018 03:50:01 PM",09:50:00,"Inactive"
8163040,"HT396818",2011-07-14,"051XX S PULASKI RD","0460","BATTERY","SIMPLE","CTA PLATFORM","false","false",815,8,23,62,"08B",2011,"02/10/2018 03:50:01 PM",13:00:00,"Inactive"
8162507,"HT396880",2011-07-14,"053XX N SHERIDAN RD","0460","BATTERY","SIMPLE","CTA BUS STOP","true","false",2023,20,48,77,"08B",2011,"02/10/2018 03:50:01 PM",14:55:00,"Inactive"
8162775,"HT397158",2011-07-14,"003XX S STATE ST","0870","THEFT","POCKET-PICKING","CTA PLATFORM","false","false",123,1,2,32,"06",2011,"02/10/2018 03:50:01 PM",15:00:00,"Inactive"
8163028,"HT397721",2011-07-14,"063XX S KEDZIE AVE","0880","THEFT","PURSE-SNATCHING","CTA BUS STOP","false","false",823,8,15,66,"06",2011,"02/10/2018 03:50:01 PM",18:00:00,"Inactive"
8162965,"HT397439",2011-07-14,"004XX S WESTERN AVE","0320","ROBBERY","STRONGARM - NO WEAPON","CTA TRAIN","true","false",1135,11,2,28,"03",2011,"02/10/2018 03:50:01 PM",19:10:00,"Inactive"
8164369,"HT397408",2011-07-14,"005XX W LAKE ST","0820","THEFT","$500 AND UNDER","CTA PLATFORM","false","false",1212,12,42,28,"06",2011,"02/10/2018 03:50:01 PM",19:40:00,"Inactive"
8162955,"HT397641",2011-07-14,"0000X W 79TH ST","1821","NARCOTICS","MANU/DEL:CANNABIS 10GM OR LESS","CTA PLATFORM","true","false",623,6,6,44,"18",2011,"02/10/2018 03:50:01 PM",22:15:00,"Inactive"
8163119,"HT397827",2011-07-15,"005XX S HOMAN AVE","1330","CRIMINAL TRESPASS","TO LAND","CTA PLATFORM","true","false",1133,11,24,27,"26",2011,"02/10/2018 03:50:01 PM",02:00:00,"Active"
8163232,"HT397879",2011-07-15,"002XX S STATE ST","0870","THEFT","POCKET-PICKING","CTA PLATFORM","false","false",123,1,42,32,"06",2011,"02/10/2018 03:50:01 PM",03:30:00,"Active"
8163372,"HT397939",2011-07-15,"011XX W ARGYLE ST","0312","ROBBERY","ARMED:KNIFE/CUTTING INSTRUMENT","CTA TRAIN","false","false",2033,20,48,3,"03",2011,"02/10/2018 03:50:01 PM",05:45:00,"Active"
8164269,"HT397958",2011-07-15,"006XX W 63RD ST","0460","BATTERY","SIMPLE","CTA BUS","false","false",711,7,16,68,"08B",2011,"02/10/2018 03:50:01 PM",07:30:00,"Inactive"
8163746,"HT397964",2011-07-15,"032XX W LAKE ST","0312","ROBBERY","ARMED:KNIFE/CUTTING INSTRUMENT","CTA TRAIN","true","false",1123,11,28,27,"03",2011,"02/10/2018 03:50:01 PM",07:45:00,"Inactive"
8163648,"HT398033",2011-07-15,"087XX S STATE ST","1570","SEX OFFENSE","PUBLIC INDECENCY","CTA BUS","true","false",634,6,21,44,"17",2011,"02/10/2018 03:50:01 PM",08:45:00,"Inactive"
8164139,"HT398347",2011-07-15,"062XX S KEDZIE AVE","0460","BATTERY","SIMPLE","CTA BUS STOP","false","false",823,8,15,66,"08B",2011,"02/10/2018 03:50:01 PM",11:40:00,"Inactive"
8165238,"HT399930",2011-07-15,"075XX N PAULINA AVE","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",2422,24,49,1,"06",2011,"02/10/2018 03:50:01 PM",12:00:00,"Inactive"
8165117,"HT398603",2011-07-15,"003XX S STATE ST","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",123,1,2,32,"06",2011,"02/10/2018 03:50:01 PM",13:45:00,"Inactive"
8165192,"HT398525",2011-07-15,"024XX W ROOSEVELT RD","0820","THEFT","$500 AND UNDER","CTA BUS","false","false",1023,10,28,28,"06",2011,"02/10/2018 03:50:01 PM",13:50:00,"Inactive"
8164413,"HT398816",2011-07-15,"003XX N CENTRAL AVE","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1512,15,29,25,"11",2011,"02/10/2018 03:50:01 PM",17:21:00,"Inactive"
8164507,"HT399015",2011-07-15,"001XX N WABASH AVE","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",122,1,42,32,"06",2011,"02/10/2018 03:50:01 PM",18:30:00,"Inactive"
8164590,"HT399054",2011-07-15,"008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA TRAIN","true","false",1832,18,42,8,"11",2011,"02/10/2018 03:50:01 PM",19:35:00,"Inactive"
8164633,"HT399228",2011-07-15,"008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1832,18,42,8,"11",2011,"02/10/2018 03:50:01 PM",20:50:00,"Inactive"
8164732,"HT399284",2011-07-15,"011XX S STATE ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","CTA TRAIN","true","false",132,1,2,32,"18",2011,"02/10/2018 03:50:01 PM",22:00:00,"Inactive"
8223201,"HT457132",2011-07-16,"054XX N SHERIDAN RD","0420","BATTERY","AGGRAVATED:KNIFE/CUTTING INSTR","CTA TRAIN","false","false",2023,20,48,77,"04B",2011,"02/10/2018 03:50:01 PM",04:00:00,"Active"
8165199,"HT399696",2011-07-16,"087XX S LAFAYETTE AVE","0313","ROBBERY","ARMED: OTHER DANGEROUS WEAPON","CTA PLATFORM","false","false",634,6,21,44,"03",2011,"02/10/2018 03:50:01 PM",06:00:00,"Active"
8165610,"HT400334",2011-07-16,"009XX W ADDISON ST","0870","THEFT","POCKET-PICKING","CTA PLATFORM","false","false",2324,19,44,6,"06",2011,"02/10/2018 03:50:01 PM",14:48:00,"Inactive"
8176304,"HT410063",2011-07-16,"001XX W 35TH ST","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",924,9,11,34,"06",2011,"02/10/2018 03:50:01 PM",17:00:00,"Inactive"
8165746,"HT400642",2011-07-16,"070XX S CALIFORNIA AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","CTA BUS STOP","true","false",831,8,18,66,"18",2011,"02/10/2018 03:50:01 PM",18:50:00,"Inactive"
8165757,"HT400656",2011-07-16,"008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA TRAIN","false","false",1832,18,42,8,"11",2011,"02/10/2018 03:50:01 PM",18:50:00,"Inactive"
8165964,"HT400911",2011-07-16,"008XX N STATE ST","4510","OTHER OFFENSE","PROBATION VIOLATION","CTA TRAIN","true","false",1832,18,42,8,"26",2011,"02/10/2018 03:50:01 PM",18:50:00,"Inactive"
8165840,"HT400716",2011-07-16,"008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1832,18,42,8,"11",2011,"02/10/2018 03:50:01 PM",19:45:00,"Inactive"
8165853,"HT400777",2011-07-16,"0000X W 69TH ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","CTA TRAIN","true","false",731,7,6,69,"18",2011,"02/10/2018 03:50:01 PM",20:05:00,"Inactive"
8165914,"HT400757",2011-07-16,"008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA TRAIN","true","false",1832,18,42,8,"11",2011,"02/10/2018 03:50:01 PM",20:07:00,"Inactive"
8165868,"HT400785",2011-07-16,"0000X W CTA 69TH ST LN","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","CTA TRAIN","true","false",731,3,6,69,"18",2011,"02/10/2018 03:50:01 PM",20:34:00,"Inactive"
8176937,"HT411681",2011-07-16,"001XX S STATE ST","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",123,1,42,32,"06",2011,"02/10/2018 03:50:01 PM",22:30:00,"Inactive"
8166672,"HT401786",2011-07-17,"009XX W ADDISON ST","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",2324,19,44,6,"06",2011,"02/10/2018 03:50:01 PM",00:00:00,"Active"
8174603,"HT401161",2011-07-17,"052XX W LAKE ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","CTA PLATFORM","false","true",1523,15,28,25,"08B",2011,"02/10/2018 03:50:01 PM",02:00:00,"Active"
8166609,"HT401728",2011-07-17,"001XX W GRAND AVE","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","CTA TRAIN","false","false",1831,18,42,8,"11",2011,"02/10/2018 03:50:01 PM",03:00:00,"Active"
8169375,"HT401362",2011-07-17,"016XX W OGDEN AVE","0460","BATTERY","SIMPLE","CTA TRAIN","false","false",1211,12,2,28,"08B",2011,"02/10/2018 03:50:01 PM",03:00:00,"Active"
8166209,"HT401252",2011-07-17,"012XX N CLARK ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","CTA PLATFORM","false","true",1821,18,42,8,"08B",2011,"02/10/2018 03:50:01 PM",03:15:00,"Active"
8166243,"HT401272",2011-07-17,"012XX N CLARK ST","0460","BATTERY","SIMPLE","CTA PLATFORM","false","false",1821,18,42,8,"08B",2011,"02/10/2018 03:50:01 PM",04:50:00,"Active"
8166554,"HT401629",2011-07-17,"0000X W CTA 95TH ST LN","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","CTA PLATFORM","true","false",634,6,21,49,"18",2011,"02/10/2018 03:50:01 PM",12:00:00,"Inactive"
8170057,"HT404829",2011-07-17,"055XX N HARLEM AVE","0820","THEFT","$500 AND UNDER","CTA BUS STOP","false","false",1612,16,41,10,"06",2011,"02/10/2018 03:50:01 PM",13:00:00,"Inactive"
8166804,"HT401996",2011-07-17,"0000X E MONROE ST","0320","ROBBERY","STRONGARM - NO WEAPON","CTA PLATFORM","false","false",123,1,42,32,"03",2011,"02/10/2018 03:50:01 PM",14:00:00,"Inactive"
8168031,"HT401897",2011-07-17,"0000X W WASHINGTON ST","0870","THEFT","POCKET-PICKING","CTA PLATFORM","false","false",111,1,42,32,"06",2011,"02/10/2018 03:50:01 PM",15:00:00,"Inactive"
8166866,"HT401980",2011-07-17,"004XX S CLINTON ST","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",131,1,2,28,"06",2011,"02/10/2018 03:50:01 PM",15:55:00,"Inactive"
8169092,"HT402579",2011-07-17,"017XX W GARFIELD BLVD","0820","THEFT","$500 AND UNDER","CTA BUS","false","false",932,9,16,61,"06",2011,"02/10/2018 03:50:01 PM",18:47:00,"Inactive"
8167187,"HT402294",2011-07-17,"009XX W ADDISON ST","0880","THEFT","PURSE-SNATCHING","CTA TRAIN","false","false",2324,19,44,6,"06",2011,"02/10/2018 03:50:01 PM",19:50:00,"Inactive"
